brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Softsens Baby,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1237711515136027,other / unclassified,['other / unclassified'],1,3,Softsens,1783907718417341,1237711515136027,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,"The Softsens Assorted Pack of 5 Kids Soaps, now at just ₹249. Featuring their favourite characters and enriched with shea butter and milk cream to cleanse and nourish delicate skin. ✔ Dermatologically tested ✔ 78% TFM, Grade 1 soap ✔ Free from parabens & harsh chemicals Shop now & enjoy an extra 5% off on prepaid orders. Limited-time offer.",video,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1567687441194696,discount / offer,['discount / offer'],1,3,Softsens,1783907718417341,1567687441194696,VIDEO,342,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,0,1,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram, Threads",https://www.facebook.com/ads/library/?id=2751340995223511,other / unclassified,['other / unclassified'],1,3,Softsens,1783907718417341,2751340995223511,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1616745082851939,other / unclassified,['other / unclassified'],1,3,Softsens,1783907718417341,1616745082851939,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1587608399115288,other / unclassified,['other / unclassified'],1,3,Softsens,1783907718417341,1587608399115288,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,Co-Ord Sets Under ₹999! ✨ Soft. Breathable. 100% Natural Fabrics. Designed to thermoregulate and move effortlessly with your baby — keeping them comfy all day. We’re offering you style that meets comfort at a price you’ll love. Shop now and get an extra 5% off on prepaid orders! 🛍️,carousel,2026-03-03,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=900793576183147,discount / offer,"['discount / offer', 'parenting pain point']",2,5,Softsens,1783907718417341,900793576183147,DPA,282,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-27,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=2009176643276289,other / unclassified,['other / unclassified'],1,9,Softsens,1783907718417341,2009176643276289,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,32,0,5
Softsens Baby,Baby care,Co-Ord Sets Under ₹999! ✨ Soft. Breathable. 100% Natural Fabrics. Designed to thermoregulate and move effortlessly with your baby — keeping them comfy all day. We’re offering you style that meets comfort at a price you’ll love. Shop now and get an extra 5% off on prepaid orders! 🛍️,carousel,2026-02-23,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=2129641434524363,discount / offer,"['discount / offer', 'parenting pain point']",2,13,Softsens,1783907718417341,2129641434524363,DPA,282,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=2950869885110082,other / unclassified,['other / unclassified'],1,16,Softsens,1783907718417341,2950869885110082,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1422351492694994,other / unclassified,['other / unclassified'],1,16,Softsens,1783907718417341,1422351492694994,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,"Get 13 must have products to gently cleanse, nourish, moisturize, protect & heal your baby’s delicate skin from head to toe at just ₹1,799! 🤩 ✅ Hypoallergenic ✅ Tested in Europe ✅ Made with pure & natural ingredients Enjoy an extra 5% off on prepaid orders. 🙌",video,2026-02-18,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1890991435116884,discount / offer,"['discount / offer', 'parenting pain point']",2,18,Softsens,1783907718417341,1890991435116884,VIDEO,259,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,0,1,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=3625690494240303,other / unclassified,['other / unclassified'],1,18,Softsens,1783907718417341,3625690494240303,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-17,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1234448868171217,other / unclassified,['other / unclassified'],1,19,Softsens,1783907718417341,1234448868171217,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,"Make bath time extra special with Softsens Assorted Kids Soap Pack of 5, featuring their favourite characters — Mambo, Samba, Teddy, Lucky Duck and Princess. Dermatologically-tested and made with milk cream and shea butter, each bar gently cleanses while keeping delicate skin soft and nourished. Shop now at a special Valentine’s price and enjoy an extra 5% off on prepaid orders. 💛",carousel,2026-02-13,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=25515523188147674,discount / offer,['discount / offer'],1,23,Softsens,1783907718417341,25515523188147674,CAROUSEL,383,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,7,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-11,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=782623780948927,other / unclassified,['other / unclassified'],1,25,Softsens,1783907718417341,782623780948927,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-11,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=2080896875816261,other / unclassified,['other / unclassified'],1,25,Softsens,1783907718417341,2080896875816261,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,{{product.brand}},carousel,2026-02-08,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1415092236779363,other / unclassified,['other / unclassified'],1,28,Softsens,1783907718417341,1415092236779363,DCO,17,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,3,0,5
Softsens Baby,Baby care,"Every little moment deserves the softest touch 💛 Explore all Softsens collections — thoughtfully crafted baby essentials made from ultra-soft bamboo & natural fabrics. Gentle on skin, breathable for Indian weather, and designed for comfort all day long. 🛍️ Discover your baby’s new everyday favorites.",carousel,2026-02-07,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=906223118444215,parenting pain point,['parenting pain point'],1,29,Softsens,1783907718417341,906223118444215,DPA,301,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Softsens Baby,Baby care,"Every little moment deserves the softest touch 💛 Explore all Softsens collections — thoughtfully crafted baby essentials made from ultra-soft bamboo & natural fabrics. Gentle on skin, breathable for Indian weather, and designed for comfort all day long. 🛍️ Discover your baby’s new everyday favorites.",carousel,2026-02-07,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=883363981249685,parenting pain point,['parenting pain point'],1,29,Softsens,1783907718417341,883363981249685,DPA,301,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Softsens Baby,Baby care,"Because your baby deserves care that’s as gentle as your love 💗 Softsens brings you everyday essentials designed to nourish, protect, and comfort your little one’s delicate skin. From bath time to daily care, our mild, skin-loving formulas help keep your baby soft, happy, and cared for all day long. ✅ Gentle | Safe for Daily Use | Dermatologically Tested ✨ Extra 5% off on prepaid orders!",carousel,2026-02-06,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=929899519595660,discount / offer,"['discount / offer', 'parenting pain point']",2,30,Softsens,1783907718417341,929899519595660,DPA,390,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Softsens Baby,Baby care,"Because your baby deserves care that’s as gentle as your love 💗 Softsens brings you everyday essentials designed to nourish, protect, and comfort your little one’s delicate skin. From bath time to daily care, our mild, skin-loving formulas help keep your baby soft, happy, and cared for all day long. ✅ Gentle | Safe for Daily Use | Dermatologically Tested ✨ Extra 5% off on prepaid orders!",carousel,2026-02-06,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=3101892343352884,discount / offer,"['discount / offer', 'parenting pain point']",2,30,Softsens,1783907718417341,3101892343352884,DPA,390,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,6,0,5
Traya,Men's wellness,{{product.brand}},carousel,2026-02-25,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1761383418154246,other / unclassified,['other / unclassified'],1,11,Traya,1067448693440461,1761383418154246,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-21,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1237849901814425,other / unclassified,['other / unclassified'],1,15,Traya,1067448693440461,1237849901814425,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-17,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1247683523979954,other / unclassified,['other / unclassified'],1,19,Traya,1067448693440461,1247683523979954,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-17,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=2345935459222861,other / unclassified,['other / unclassified'],1,19,Traya,1067448693440461,2345935459222861,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-16,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1311737334124432,other / unclassified,['other / unclassified'],1,20,Traya,1067448693440461,1311737334124432,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-14,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=1295635509073213,other / unclassified,['other / unclassified'],1,22,Traya,1067448693440461,1295635509073213,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
Traya,Men's wellness,Treat your hair fall before it's too late! In Stages 1 to 4 correct medications and treatments can help regrow your hair. But once you hit stage 5 it is very difficult to treat your baldness. Follow these 3 steps and get started with your own customised treatment plan: ✅ Buy the Doctor recommended plan ✅ Get a free hair coach and get a free diet plan ✅ See visible results in 5 months,video,2026-02-14,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=769697585725820,hair loss,"['hair loss', 'testosterone', 'doctor authority']",3,22,Traya,1067448693440461,769697585725820,VIDEO,386,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,0,1,6
Traya,Men's wellness,{{product.brand}},carousel,2026-02-11,"Facebook, Instagram, Messenger, Threads",https://www.facebook.com/ads/library/?id=4296141150674390,other / unclassified,['other / unclassified'],1,25,Traya,1067448693440461,4296141150674390,DCO,17,yes,Order now,,NOT_VERIFIED,74431,"Direct overlap with Man Matters on hair-loss diagnosis, treatment plans, and regrowth-led performance marketing.",Traya Health,3,0,6
